,image,date,worker,height,width,task,type,region,disease,crop,area,grow,risk,points
447,V006_80_1_01_01_03_23_2_5720y_20201103_2.jpg,2020/11/03,,2448,3264,80,,1,1,1,3,23,2,"[{'xtl': 142, 'ytl': 127, 'xbr': 2420, 'ybr': 1913}]"
448,V006_80_1_01_01_01_23_1_5720y_20200917_12.jpg,2020/09/17,,3024,4032,80,,1,1,1,1,23,1,"[{'xtl': 1098, 'ytl': 66, 'xbr': 3662, 'ybr': 2454}]"
449,V006_80_1_01_01_03_23_2_5720y_20201103_3.jpg,2020/11/03,,2448,3264,80,,1,1,1,3,23,2,"[{'xtl': 510, 'ytl': 324, 'xbr': 2524, 'ybr': 2053}]"
450,V006_80_1_01_01_03_23_1_9698b_20201008_91.jpg,2020/10/08,,3480,4640,80,,1,1,1,3,23,1,"[{'xtl': 810, 'ytl': 40, 'xbr': 4640, 'ybr': 3480}]"
451,V006_80_1_01_01_03_23_1_3903y_20200928_67.jpg,2020/09/28,,3024,4032,80,,1,1,1,3,23,1,"[{'xtl': 500, 'ytl': 408, 'xbr': 3932, 'ybr': 2252}]"
452,V006_80_1_02_01_04_23_3_0729y_20201124_1.jpg,2020/11/24,,3024,4032,80,,12,2,1,4,23,3,"[{'xtl': 1924, 'ytl': 16, 'xbr': 2288, 'ybr': 748}]"
453,V006_80_1_02_01_04_23_3_0729y_20201105_7.jpg,2020/11/05,,3024,4032,80,,12,2,1,4,23,3,"[{'xtl': 1128, 'ytl': 1096, 'xbr': 1592, 'ybr': 1128}]"
454,V006_80_1_02_01_04_23_3_4142r_20200918_12.jpg,2020/09/18,,1280,1920,80,,11,2,1,5,23,3,"[{'xtl': 141, 'ytl': 140, 'xbr': 1538, 'ybr': 1275}]"
455,V006_80_1_02_01_04_23_3_0102r_20201120_4.jpg,2020/11/20,,2448,3264,80,,11,2,1,10,23,3,"[{'xtl': 726, 'ytl': 535, 'xbr': 3165, 'ybr': 2221}]"
456,V006_80_1_02_01_04_23_3_2493r_20201124_1.jpg,2020/11/24,,2268,4032,80,,11,2,1,3,23,3,"[{'xtl': 1923, 'ytl': 1176, 'xbr': 3620, 'ybr': 2268}]"
457,V006_80_1_02_01_04_23_3_3162y_20201130_15.jpg,2020/11/30,,2992,2992,80,,12,2,1,4,23,3,"[{'xtl': 0, 'ytl': 729, 'xbr': 2273, 'ybr': 2231}]"
458,V006_80_1_01_01_03_23_1_1483y_20201019_160.jpg,2020/10/19,,2448,3264,80,,1,1,1,9,23,1,"[{'xtl': 144, 'ytl': 172, 'xbr': 2404, 'ybr': 2448}]"
459,V006_80_1_01_01_03_23_1_1483y_20201019_161.jpg,2020/10/19,,2448,3264,80,,1,1,1,3,23,1,"[{'xtl': 164, 'ytl': 512, 'xbr': 2624, 'ybr': 2222}]"
460,V006_80_1_01_01_03_23_2_9698b_20201021_189.jpg,2020/10/21,,3024,4032,80,,1,1,1,3,23,2,"[{'xtl': 814, 'ytl': 422, 'xbr': 3762, 'ybr': 2589}]"
461,V006_80_1_02_01_03_23_3_0548r_20201128_5.jpg,2020/11/28,,2208,1656,80,,11,2,1,11,23,3,"[{'xtl': 16, 'ytl': 38, 'xbr': 1633, 'ybr': 2189}]"
462,V006_80_1_01_01_03_23_1_1483y_20201026_238.jpg,2020/10/26,,2448,3264,80,,1,1,1,9,23,1,"[{'xtl': 27, 'ytl': 216, 'xbr': 3257, 'ybr': 2436}]"
463,V006_80_1_01_01_03_23_1_9698b_20201028_265.jpg,2020/10/28,,3132,4176,80,,1,1,1,3,23,1,"[{'xtl': 463, 'ytl': 73, 'xbr': 4176, 'ybr': 2743}]"
464,V006_80_1_01_01_03_23_1_1483y_20201026_239.jpg,2020/10/26,,2448,3264,80,,1,1,1,9,23,1,"[{'xtl': 37, 'ytl': 7, 'xbr': 3077, 'ybr': 2448}]"
465,V006_80_1_01_01_03_23_1_3903y_20201019_167.jpg,2020/10/19,,3024,4032,80,,1,1,1,3,23,1,"[{'xtl': 521, 'ytl': 529, 'xbr': 3686, 'ybr': 2619}]"
466,V006_80_1_01_01_03_23_2_1483y_20201015_121.jpg,2020/10/15,,2448,3264,80,,1,1,1,9,23,2,"[{'xtl': 137, 'ytl': 186, 'xbr': 3037, 'ybr': 2326}]"
467,V006_80_1_02_01_03_23_3_1335y_20201028_13.jpg,2020/10/28,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 208, 'ytl': 80, 'xbr': 3428, 'ybr': 3024}]"
468,V006_80_1_01_01_03_23_2_1483y_20201015_120.jpg,2020/10/15,,2448,3264,80,,1,1,1,9,23,2,"[{'xtl': 177, 'ytl': 26, 'xbr': 2637, 'ybr': 2448}]"
469,V006_80_1_02_01_03_23_3_0325y_20201021_13.jpg,2020/10/21,,2992,2992,80,,12,2,1,3,23,3,"[{'xtl': 276, 'ytl': 1448, 'xbr': 1676, 'ybr': 2804}]"
470,V006_80_1_02_01_04_23_3_0548r_20201024_44.jpg,2020/10/24,,2268,4032,80,,11,2,1,11,23,3,"[{'xtl': 41, 'ytl': 511, 'xbr': 2091, 'ybr': 1726}]"
471,V006_80_1_02_01_04_23_3_2581b_20201120_4.jpg,2020/11/20,,2448,3264,80,,11,2,1,3,23,3,"[{'xtl': 844, 'ytl': 1262, 'xbr': 2562, 'ybr': 2296}]"
472,V006_80_1_02_01_03_22_3_1335y_20200925_13.jpg,2020/09/25,,3024,4032,80,,12,2,1,3,22,3,"[{'xtl': 1120, 'ytl': 668, 'xbr': 3080, 'ybr': 2768}]"
473,V006_80_1_01_01_01_23_1_3903y_20201102_281.jpg,2020/11/02,,3480,4640,80,,1,1,1,1,23,1,"[{'xtl': 995, 'ytl': 385, 'xbr': 3905, 'ybr': 3480}]"
474,V006_80_1_02_01_03_23_3_0729y_20201022_2.jpg,2020/10/22,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 1920, 'ytl': 1280, 'xbr': 2708, 'ybr': 1568}]"
475,V006_80_1_01_01_03_23_2_3903y_20201109_16.jpg,2020/11/09,,2448,3264,80,,1,1,1,3,23,2,"[{'xtl': 475, 'ytl': 940, 'xbr': 3025, 'ybr': 2015}]"
476,V006_80_1_02_01_03_23_3_0729y_20201022_3.jpg,2020/10/22,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 1376, 'ytl': 2400, 'xbr': 1712, 'ybr': 2632}]"
477,V006_80_1_02_01_03_23_3_0729y_20201015_3.jpg,2020/10/15,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 2900, 'ytl': 1204, 'xbr': 3264, 'ybr': 1388}]"
478,V006_80_1_02_01_04_23_3_1335y_20201020_12.jpg,2020/10/20,,3024,4032,80,,12,2,1,4,23,3,"[{'xtl': 2024, 'ytl': 408, 'xbr': 3832, 'ybr': 2072}]"
479,V006_80_1_01_01_03_23_2_9698b_20201110_3.jpg,2020/11/10,,2448,3264,80,,1,1,1,3,23,2,"[{'xtl': 682, 'ytl': 137, 'xbr': 3264, 'ybr': 2297}]"
480,V006_80_1_02_01_03_23_3_2181r_20201018_29.jpg,2020/10/18,,2268,4032,80,,11,2,1,3,23,3,"[{'xtl': 1308, 'ytl': 674, 'xbr': 2340, 'ybr': 1830}]"
481,V006_80_1_02_01_03_23_3_0729y_20201015_2.jpg,2020/10/15,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 1008, 'ytl': 1340, 'xbr': 1344, 'ybr': 1772}]"
482,V006_80_1_01_01_03_23_2_5720y_20200916_11.jpg,2020/09/16,,3480,4640,80,,1,1,1,3,23,2,"[{'xtl': 825, 'ytl': 394, 'xbr': 4640, 'ybr': 3480}]"
483,V006_80_1_02_01_04_23_3_2581b_20201025_4.jpg,2020/10/25,,2268,4032,80,,11,2,1,11,23,3,"[{'xtl': 924, 'ytl': 34, 'xbr': 2122, 'ybr': 1842}]"
484,V006_80_1_01_01_03_23_1_3903y_20201019_153.jpg,2020/10/19,,3480,4640,80,,1,1,1,3,23,1,"[{'xtl': 1313, 'ytl': 263, 'xbr': 3233, 'ybr': 2536}]"
485,V006_80_1_02_01_04_23_3_2581b_20201012_5.jpg,2020/10/12,,2268,4032,80,,11,2,1,10,23,3,"[{'xtl': 87, 'ytl': 1226, 'xbr': 1864, 'ybr': 2100}]"
486,V006_80_1_02_01_03_22_3_0729y_20200922_8.jpg,2020/09/22,,3024,4032,80,,12,2,1,3,22,3,"[{'xtl': 1922, 'ytl': 1560, 'xbr': 2894, 'ybr': 1836}]"
487,V006_80_1_01_01_03_23_1_9698b_20201020_186.jpg,2020/10/20,,3024,4032,80,,1,1,1,3,23,1,"[{'xtl': 6, 'ytl': 534, 'xbr': 4021, 'ybr': 2429}]"
488,V006_80_1_02_01_03_23_3_0729y_20201110_2.jpg,2020/11/10,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 1997, 'ytl': 744, 'xbr': 3005, 'ybr': 1436}]"
489,V006_80_1_02_01_04_23_3_2181r_20201004_15.jpg,2020/10/04,,2268,4032,80,,11,2,1,10,23,3,"[{'xtl': 844, 'ytl': 226, 'xbr': 1344, 'ybr': 910}]"
490,V006_80_1_02_01_03_23_3_0729y_20201110_3.jpg,2020/11/10,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 1945, 'ytl': 428, 'xbr': 2181, 'ybr': 768}]"
491,V006_80_1_02_01_03_23_3_2186r_20200917_12.jpg,2020/09/17,,2208,1656,80,,11,2,1,3,23,3,"[{'xtl': 511, 'ytl': 148, 'xbr': 1656, 'ybr': 1934}]"
492,V006_80_1_02_01_04_23_3_2581b_20201106_4.jpg,2020/11/06,,2448,3264,80,,11,2,1,3,23,3,"[{'xtl': 982, 'ytl': 28, 'xbr': 1542, 'ybr': 578}]"
493,V006_80_1_02_01_03_23_3_2186r_20200917_13.jpg,2020/09/17,,2208,1656,80,,11,2,1,3,23,3,"[{'xtl': 864, 'ytl': 880, 'xbr': 1656, 'ybr': 2202}]"
494,V006_80_1_01_01_03_23_1_5720y_20201008_89.jpg,2020/10/08,,3024,4032,80,,1,1,1,3,23,1,"[{'xtl': 608, 'ytl': 572, 'xbr': 3452, 'ybr': 2396}]"
495,V006_80_1_02_01_03_23_3_0325y_20201130_14.JPG,2020/11/30,,1280,1920,80,,12,2,1,3,23,3,"[{'xtl': 720, 'ytl': 247, 'xbr': 1273, 'ybr': 1004}]"
496,V006_80_1_01_01_03_23_1_3903y_20201109_15.jpg,2020/11/09,,2448,3264,80,,1,1,1,3,23,1,"[{'xtl': 538, 'ytl': 415, 'xbr': 2983, 'ybr': 2035}]"
497,V006_80_1_02_01_03_23_3_0325y_20201130_15.jpg,2020/11/30,,2208,1656,80,,12,2,1,3,23,3,"[{'xtl': 711, 'ytl': 619, 'xbr': 1502, 'ybr': 1479}]"
498,V006_80_1_02_01_04_23_3_1335y_20201006_11.jpg,2020/10/06,,3024,4032,80,,12,2,1,4,23,3,"[{'xtl': 232, 'ytl': 1624, 'xbr': 1324, 'ybr': 2568}]"
499,V006_80_1_01_01_03_23_1_5720y_20201012_99.jpg,2020/10/12,,3024,4032,80,,1,1,1,3,23,1,"[{'xtl': 324, 'ytl': 492, 'xbr': 3824, 'ybr': 2812}]"
500,V006_80_1_02_01_03_23_3_0729y_20201008_1.jpg,2020/10/08,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 537, 'ytl': 1864, 'xbr': 1025, 'ybr': 2156}]"
501,V006_80_1_02_01_04_23_3_0102r_20201106_4.jpg,2020/11/06,,2448,3264,80,,11,2,1,10,23,3,"[{'xtl': 2224, 'ytl': 1213, 'xbr': 2915, 'ybr': 2351}]"
502,V006_80_1_02_01_04_23_3_4142r_20200916_7.jpg,2020/09/16,,3024,4032,80,,11,2,1,3,23,3,"[{'xtl': 639, 'ytl': 767, 'xbr': 3482, 'ybr': 1723}]"
503,V006_80_1_01_01_03_23_1_5720y_20201012_98.jpg,2020/10/12,,3024,4032,80,,1,1,1,3,23,1,"[{'xtl': 104, 'ytl': 332, 'xbr': 4024, 'ybr': 2640}]"
504,V006_80_1_02_01_04_23_3_1335y_20201006_10.jpg,2020/10/06,,3024,4032,80,,12,2,1,4,23,3,"[{'xtl': 556, 'ytl': 1296, 'xbr': 2768, 'ybr': 2060}]"
505,V006_80_1_02_01_04_23_3_2581b_20201008_1.jpg,2020/10/08,,2268,4032,80,,11,2,1,10,23,3,"[{'xtl': 17, 'ytl': 63, 'xbr': 1203, 'ybr': 1923}]"
506,V006_80_1_01_01_03_23_1_1483y_20200925_63.jpg,2020/09/25,,3480,4640,80,,1,1,1,3,23,1,"[{'xtl': 10, 'ytl': 315, 'xbr': 4620, 'ybr': 3405}]"
507,V006_80_1_02_01_05_23_3_0102r_20201108_6.jpg,2020/11/08,,2448,3264,80,,11,2,1,4,23,3,"[{'xtl': 206, 'ytl': 267, 'xbr': 2968, 'ybr': 1945}]"
508,V006_80_1_02_01_03_23_3_1335y_20201124_3.jpg,2020/11/24,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 328, 'ytl': 944, 'xbr': 2224, 'ybr': 1836}]"
509,V006_80_1_01_01_03_23_1_3903y_20201119_4.jpg,2020/11/19,,2448,3264,80,,1,1,1,3,23,1,"[{'xtl': 233, 'ytl': 645, 'xbr': 2978, 'ybr': 1640}]"
510,V006_80_1_02_01_04_22_3_9597y_20200917_14.jpg,2020/09/17,,3024,4032,80,,12,2,1,4,22,3,"[{'xtl': 1068, 'ytl': 1080, 'xbr': 3880, 'ybr': 1960}]"
511,V006_80_1_02_01_03_23_3_0325y_20201111_4.jpg,2020/11/11,,2268,4032,80,,12,2,1,3,23,3,"[{'xtl': 55, 'ytl': 1479, 'xbr': 638, 'ybr': 2082}]"
512,V006_80_1_01_01_03_23_1_5720y_20201013_104.jpg,2020/10/13,,3024,4032,80,,1,1,1,3,23,1,"[{'xtl': 934, 'ytl': 462, 'xbr': 3962, 'ybr': 2284}]"
513,V006_80_1_02_01_03_23_3_9177r_20201108_6.jpg,2020/11/08,,2268,4032,80,,11,2,1,3,23,3,"[{'xtl': 1441, 'ytl': 937, 'xbr': 2197, 'ybr': 1923}]"
514,V006_80_1_02_01_03_23_3_0325y_20201111_5.jpg,2020/11/11,,2992,2992,80,,12,2,1,3,23,3,"[{'xtl': 1219, 'ytl': 1351, 'xbr': 2065, 'ybr': 1811}]"
515,V006_80_1_02_01_04_23_3_3162y_20201104_5.jpg,2020/11/04,,2992,2992,80,,12,2,1,4,23,3,"[{'xtl': 1157, 'ytl': 1344, 'xbr': 1798, 'ybr': 1770}]"
516,V006_80_1_02_01_03_23_3_0102r_20200922_2.jpg,2020/09/22,,2448,3264,80,,11,2,1,11,23,3,"[{'xtl': 385, 'ytl': 44, 'xbr': 2968, 'ybr': 2334}]"
517,V006_80_1_01_01_03_23_1_5720y_20201013_105.jpg,2020/10/13,,3024,4032,80,,1,1,1,3,23,1,"[{'xtl': 1200, 'ytl': 1003, 'xbr': 4027, 'ybr': 2564}]"
518,V006_80_1_02_01_03_22_3_9177r_20200921_1.jpg,2020/09/21,,4032,3024,80,,11,2,1,5,22,2,"[{'xtl': 787, 'ytl': 86, 'xbr': 1572, 'ybr': 3796}]"
519,V006_80_1_02_01_03_23_3_0729y_20201102_12.jpg,2020/11/02,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 1376, 'ytl': 1464, 'xbr': 1572, 'ybr': 1668}]"
520,V006_80_1_01_01_01_23_2_9698b_20201016_137.jpg,2020/10/16,,3480,4640,80,,1,1,1,1,23,2,"[{'xtl': 530, 'ytl': 890, 'xbr': 4250, 'ybr': 3480}]"
521,V006_80_1_02_01_03_23_3_4142r_20201007_10.jpg,2020/10/07,,3024,4032,80,,11,2,1,3,23,3,"[{'xtl': 1471, 'ytl': 1137, 'xbr': 2157, 'ybr': 1575}]"
522,V006_80_1_02_01_03_23_3_0729y_20201102_13.jpg,2020/11/02,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 996, 'ytl': 380, 'xbr': 1268, 'ybr': 652}]"
523,V006_80_1_02_01_04_23_3_2181r_20200922_5.jpg,2020/09/22,,2268,4032,80,,11,4,2,8,23,3,"[{'xtl': 720, 'ytl': 1230, 'xbr': 1892, 'ybr': 1722}]"
524,V006_80_1_02_01_03_23_3_2581b_20200918_35.jpg,2020/09/18,,2448,3264,80,,11,2,1,9,23,3,"[{'xtl': 935, 'ytl': 904, 'xbr': 1785, 'ybr': 2312}]"
525,V006_80_1_01_01_03_23_1_1483y_20201012_96.jpg,2020/10/12,,3024,4032,80,,1,1,1,9,23,1,"[{'xtl': 469, 'ytl': 395, 'xbr': 3449, 'ybr': 2388}]"
526,V006_80_1_01_01_03_23_1_9698b_20201007_81.jpg,2020/10/07,,3480,4640,80,,1,1,1,3,23,1,"[{'xtl': 1160, 'ytl': 440, 'xbr': 4640, 'ybr': 2790}]"
527,V006_80_1_02_01_03_23_3_2581b_20200922_2.jpg,2020/09/22,,2268,4032,80,,,2,1,3,23,3,"[{'xtl': 1812, 'ytl': 564, 'xbr': 2434, 'ybr': 1643}]"
528,V006_80_1_02_01_04_23_3_3725y_20201029_3.jpg,2020/10/29,,3024,4032,80,,12,2,1,4,23,3,"[{'xtl': 1780, 'ytl': 292, 'xbr': 2968, 'ybr': 2244}]"
529,V006_80_1_02_01_03_23_3_0729y_20201114_14.jpg,2020/11/14,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 1576, 'ytl': 1354, 'xbr': 2264, 'ybr': 1810}]"
530,V006_80_1_02_01_03_23_3_9177r_20201031_3.jpg,2020/10/31,,2268,4032,80,,11,2,1,3,22,3,"[{'xtl': 1513, 'ytl': 1307, 'xbr': 2078, 'ybr': 1832}]"
531,V006_80_1_02_01_03_22_3_0325y_20200924_10.jpg,2020/09/24,,2992,2992,80,,12,2,1,3,22,3,"[{'xtl': 560, 'ytl': 26, 'xbr': 1887, 'ybr': 1267}]"
532,V006_80_1_02_01_04_23_3_4142r_20201101_4.jpg,2020/11/01,,3024,4032,80,,11,2,1,3,23,3,"[{'xtl': 754, 'ytl': 842, 'xbr': 2676, 'ybr': 1653}]"
533,V006_80_1_01_01_03_23_1_5720y_20201113_11.jpg,2020/11/13,,2448,3264,80,,1,1,1,3,23,1,"[{'xtl': 290, 'ytl': 580, 'xbr': 2504, 'ybr': 2110}]"
534,V006_80_1_01_01_01_23_2_3903y_20201015_117.jpg,2020/10/15,,3480,4640,80,,1,1,1,1,23,2,"[{'xtl': 430, 'ytl': 0, 'xbr': 4060, 'ybr': 2900}]"
535,V006_80_1_02_01_03_23_3_3725y_20201016_5.jpg,2020/10/16,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 122, 'ytl': 1558, 'xbr': 1062, 'ybr': 2585}]"
536,V006_80_1_02_01_03_23_3_1335y_20201020_11.jpg,2020/10/20,,3024,4032,80,,12,2,1,3,23,3,"[{'xtl': 1808, 'ytl': 612, 'xbr': 3744, 'ybr': 2656}]"
537,V006_80_1_01_01_03_23_1_6743y_20201028_254.jpg,2020/10/28,,2448,3264,80,,1,1,1,3,23,1,"[{'xtl': 674, 'ytl': 458, 'xbr': 2679, 'ybr': 2448}]"
538,V006_80_1_02_01_03_23_3_4142r_20201128_5.jpg,2020/11/28,,3024,4032,80,,11,2,1,3,23,3,"[{'xtl': 1135, 'ytl': 947, 'xbr': 3102, 'ybr': 2028}]"
539,V006_80_1_01_01_03_23_1_6743y_20201110_2.jpg,2020/11/10,,2448,3264,80,,1,1,1,3,23,1,"[{'xtl': 793, 'ytl': 543, 'xbr': 2033, 'ybr': 2126}]"
540,V006_80_1_01_01_03_23_1_9698b_20201128_333.jpg,2020/11/28,,3480,4640,80,,1,1,1,3,23,1,"[{'xtl': 146, 'ytl': 1052, 'xbr': 4640, 'ybr': 3480}]"
541,V006_80_1_01_01_03_23_1_6743y_20201028_255.jpg,2020/10/28,,2448,3264,80,,1,1,1,3,23,1,"[{'xtl': 770, 'ytl': 42, 'xbr': 2707, 'ybr': 2391}]"
542,V006_80_1_02_01_03_23_3_9177r_20201125_2.jpg,2020/11/25,,3024,4032,80,,11,2,1,3,23,3,"[{'xtl': 1588, 'ytl': 712, 'xbr': 3060, 'ybr': 2640}]"
543,V006_80_1_02_01_03_23_3_4142r_20200917_35.jpg,2020/09/17,,2208,1656,80,,11,2,1,10,23,3,"[{'xtl': 775, 'ytl': 72, 'xbr': 1185, 'ybr': 1426}]"
544,V006_80_1_02_01_04_23_3_4596y_20201119_8.jpg,2020/11/19,,2992,2992,80,,12,2,1,3,23,3,"[{'xtl': 1532, 'ytl': 1248, 'xbr': 2308, 'ybr': 1624}]"
545,V006_80_1_01_01_03_23_1_1483y_20201008_86.jpg,2020/10/08,,3024,4032,80,,1,1,1,3,23,1,"[{'xtl': 442, 'ytl': 315, 'xbr': 3689, 'ybr': 2475}]"
546,V006_80_1_01_01_03_23_1_3903y_20201103_1.jpg,2020/11/03,,2448,3264,80,,1,1,1,3,23,1,"[{'xtl': 387, 'ytl': 546, 'xbr': 2347, 'ybr': 2448}]"
547,V006_80_1_01_01_03_23_2_9698b_20200918_24.jpg,2020/09/18,,3480,4640,80,,1,1,1,3,23,2,"[{'xtl': 165, 'ytl': 0, 'xbr': 4640, 'ybr': 3480}]"
548,V006_80_1_02_01_04_23_3_4596y_20201119_9.jpg,2020/11/19,,2992,2992,80,,12,2,1,3,23,3,"[{'xtl': 1784, 'ytl': 1348, 'xbr': 2564, 'ybr': 1732}]"
549,V006_80_1_01_01_03_23_2_3903y_20201105_7.jpg,2020/11/05,,2448,3264,80,,1,1,1,3,23,2,"[{'xtl': 705, 'ytl': 715, 'xbr': 2425, 'ybr': 1990}]"
550,V006_80_1_01_01_03_23_2_6743y_20201121_5.jpg,2020/11/21,,2448,3264,80,,1,1,1,3,23,2,"[{'xtl': 398, 'ytl': 341, 'xbr': 2814, 'ybr': 1753}]"
551,V006_80_1_01_01_03_23_1_9698b_20201022_215.jpg,2020/10/22,,3132,4176,80,,1,1,1,3,23,1,"[{'xtl': 1183, 'ytl': 373, 'xbr': 4176, 'ybr': 3132}]"
552,V006_80_1_02_01_04_23_3_0548r_20201014_7.jpg,2020/10/14,,1960,4032,80,,11,2,1,5,23,3,"[{'xtl': 1606, 'ytl': 62, 'xbr': 3206, 'ybr': 1887}]"
553,V006_80_1_01_01_03_23_3_9181y_20201021_198.jpg,2020/10/21,,2448,3264,80,,1,1,1,3,23,3,"[{'xtl': 0, 'ytl': 0, 'xbr': 2527, 'ybr': 2448}]"
554,V006_80_1_01_01_03_23_1_9698b_20201022_214.jpg,2020/10/22,,2722,3629,80,,1,1,1,3,23,1,"[{'xtl': 530, 'ytl': 383, 'xbr': 2862, 'ybr': 2383}]"
555,V006_80_1_02_01_03_23_3_0325y_20201102_14.jpg,2020/11/02,,2992,2992,80,,12,2,1,3,23,3,"[{'xtl': 868, 'ytl': 1164, 'xbr': 2184, 'ybr': 2324}]"
556,V006_80_1_01_01_03_23_2_9181y_20201020_171.jpg,2020/10/20,,3480,4640,80,,1,1,1,3,23,2,"[{'xtl': 1665, 'ytl': 765, 'xbr': 4640, 'ybr': 2755}]"
557,V006_80_1_02_01_03_23_3_3162y_20201109_13.jpg,2020/11/09,,2992,2992,80,,12,2,1,3,23,3,"[{'xtl': 0, 'ytl': 2276, 'xbr': 1546, 'ybr': 2992}]"
558,V006_80_1_02_01_04_23_3_2493r_20201031_3.jpg,2020/10/31,,2268,4032,80,,11,2,1,3,23,3,"[{'xtl': 925, 'ytl': 799, 'xbr': 1927, 'ybr': 1720}]"
559,V006_80_1_02_01_04_22_3_0729y_20200917_8.jpg,2020/09/17,,3024,4032,80,,12,2,1,4,22,3,"[{'xtl': 1416, 'ytl': 896, 'xbr': 1976, 'ybr': 1100}]"
560,V006_80_1_02_01_03_23_3_0325y_20201102_15.jpg,2020/11/02,,2992,2992,80,,12,2,1,3,23,3,"[{'xtl': 1139, 'ytl': 847, 'xbr': 2175, 'ybr': 1560}]"
561,V006_80_1_01_01_03_23_1_1483y_20201013_110.jpg,2020/10/13,,3024,4032,80,,1,1,1,9,23,1,"[{'xtl': 482, 'ytl': 262, 'xbr': 3429, 'ybr': 2482}]"
562,V006_80_1_01_01_03_23_1_9181y_20201119_3.jpg,2020/11/19,,2448,3264,80,,1,1,1,3,23,1,"[{'xtl': 999, 'ytl': 76, 'xbr': 2829, 'ybr': 2276}]"
563,V006_80_1_02_01_04_22_3_0729y_20200917_9.jpg,2020/09/17,,3024,4032,80,,12,2,1,4,22,3,"[{'xtl': 948, 'ytl': 1716, 'xbr': 1960, 'ybr': 2124}]"
564,V006_80_1_01_01_03_23_1_9698b_20201109_13.jpg,2020/11/09,,2448,3264,80,,1,1,1,3,23,1,"[{'xtl': 312, 'ytl': 484, 'xbr': 3264, 'ybr': 1924}]"
565,V006_80_1_01_01_03_23_1_1483y_20201022_203.jpg,2020/10/22,,2448,3264,80,,1,1,1,9,23,1,"[{'xtl': 7, 'ytl': 8, 'xbr': 2887, 'ybr': 2438}]"
566,V006_80_1_02_01_03_23_3_2186r_20201117_1.jpg,2020/11/17,,2268,4032,80,,11,2,1,3,23,3,"[{'xtl': 1023, 'ytl': 578, 'xbr': 2588, 'ybr': 1615}]"
567,V006_80_1_02_01_04_23_3_2493r_20201112_3.jpg,2020/11/12,,2268,4032,80,,11,2,1,3,23,3,"[{'xtl': 1861, 'ytl': 998, 'xbr': 3031, 'ybr': 2072}]"
568,V006_80_1_02_01_04_23_3_2581b_20200917_18.jpg,2020/09/17,,2208,1656,80,,11,2,1,3,23,3,"[{'xtl': 859, 'ytl': 930, 'xbr': 1299, 'ybr': 1550}]"
569,V006_80_1_02_01_04_23_3_0729y_20201104_5.jpg,2020/11/04,,3024,4032,80,,12,2,1,4,23,3,"[{'xtl': 388, 'ytl': 216, 'xbr': 868, 'ybr': 756}]"
570,V006_80_1_01_01_03_23_1_9698b_20201013_107.jpg,2020/10/13,,3480,4640,80,,1,1,1,3,23,1,"[{'xtl': 5, 'ytl': 310, 'xbr': 3870, 'ybr': 3480}]"
571,V006_80_1_02_01_04_23_3_2493r_20201125_2.jpg,2020/11/25,,2268,4032,80,,11,2,1,3,23,3,"[{'xtl': 1962, 'ytl': 283, 'xbr': 3228, 'ybr': 1339}]"
572,V006_80_1_01_01_03_23_1_3903y_20201016_146.jpg,2020/10/16,,3024,4032,80,,1,1,1,3,23,1,"[{'xtl': 572, 'ytl': 0, 'xbr': 3404, 'ybr': 2360}]"
573,V006_80_1_01_01_01_23_2_9698b_20201128_353.jpg,2020/11/28,,3024,4032,80,,1,1,1,1,23,2,"[{'xtl': 756, 'ytl': 144, 'xbr': 3124, 'ybr': 2620}]"
574,V006_80_1_01_01_03_23_1_9698b_20201013_106.jpg,2020/10/13,,3480,4640,80,,1,1,1,3,23,1,"[{'xtl': 45, 'ytl': 160, 'xbr': 4640, 'ybr': 3480}]"
575,V006_80_1_01_01_03_23_1_3903y_20201016_147.jpg,2020/10/16,,3024,4032,80,,1,1,1,3,23,1,"[{'xtl': 436, 'ytl': 769, 'xbr': 3521, 'ybr': 2964}]"
576,V006_80_1_02_01_03_22_3_9597y_20200916_1.jpg,2020/09/16,,3024,4032,80,,12,2,1,3,22,3,"[{'xtl': 1768, 'ytl': 816, 'xbr': 3168, 'ybr': 1824}]"
577,V006_80_1_02_01_04_23_3_0102r_20201116_7.jpg,2020/11/16,,2448,3264,80,,11,2,1,11,23,2,"[{'xtl': 582, 'ytl': 136, 'xbr': 3037, 'ybr': 1940}]"
578,V006_80_1_01_01_03_23_1_9698b_20201120_7.jpg,2020/11/20,,2448,3264,80,,1,1,1,3,23,1,"[{'xtl': 512, 'ytl': 234, 'xbr': 3092, 'ybr': 2384}]"
