,image,date,worker,height,width,task,type,region,disease,crop,area,grow,risk,points
2241,V006_80_0_00_01_04_26_0_c32_20201217_0389_S01_1.jpg,2020/12/17,,4032,3024,80,0,,0,1,4,26,0,"[{'xtl': 1114, 'ytl': 438, 'xbr': 1290, 'ybr': 2734}]"
2242,V006_80_0_00_01_04_26_0_b07_20201105_0123_S01_1.jpg,2020/11/05,,1836,3264,80,0,,0,1,4,26,0,"[{'xtl': 941, 'ytl': 489, 'xbr': 1999, 'ybr': 1538}]"
2243,V006_80_0_00_01_05_25_0_c01_20201029_0162_S01_1.jpg,2020/10/29,,2268,4032,80,0,,0,1,5,25,0,"[{'xtl': 383, 'ytl': 799, 'xbr': 4032, 'ybr': 2076}]"
2244,V006_80_0_00_01_04_26_0_c17_20201118_0045_S01_1.jpg,2020/11/18,,4000,3000,80,0,,0,1,4,26,0,"[{'xtl': 1245, 'ytl': 0, 'xbr': 1885, 'ybr': 4000}]"
2245,V006_80_0_00_01_03_25_0_c12_20201026_0178_S01_1.JPG,2020/10/26,,3024,4032,80,0,,0,1,3,25,0,"[{'xtl': 1463, 'ytl': 641, 'xbr': 2887, 'ybr': 2034}]"
2246,V006_80_0_00_01_04_26_0_c17_20201118_0050_S01_1.jpg,2020/11/18,,4000,3000,80,0,,0,1,4,26,0,"[{'xtl': 808, 'ytl': 0, 'xbr': 1818, 'ybr': 4000}]"
2247,V006_80_0_00_01_05_25_0_c01_20201029_0177_S01_1.jpg,2020/10/29,,2268,4032,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 65, 'xbr': 4032, 'ybr': 1825}]"
2248,V006_80_0_00_01_05_25_0_c42_20201020_0363_S01_1.jpg,2020/10/20,,2448,3264,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 531, 'xbr': 3264, 'ybr': 2091}]"
2249,V006_80_0_00_01_05_26_0_c31_20201216_0707_S01_1.jpg,2020/12/16,,4032,2268,80,0,,0,1,5,26,0,"[{'xtl': 1069, 'ytl': 0, 'xbr': 1369, 'ybr': 4030}]"
2250,V006_80_0_00_01_03_25_0_c06_20201028_0146_S01_1.jpg,2020/10/28,,3024,3024,80,0,,0,1,3,25,0,"[{'xtl': 465, 'ytl': 702, 'xbr': 2625, 'ybr': 2502}]"
2251,V006_80_0_00_01_03_25_0_c06_20201028_0153_S01_1.jpg,2020/10/28,,3024,3024,80,0,,0,1,3,25,0,"[{'xtl': 392, 'ytl': 590, 'xbr': 2052, 'ybr': 2504}]"
2252,V006_80_0_00_01_03_25_0_c32_20201028_0201_S01_1.jpg,2020/10/28,,3024,4032,80,0,,0,1,3,25,0,"[{'xtl': 1197, 'ytl': 320, 'xbr': 3093, 'ybr': 2649}]"
2253,V006_80_0_00_01_05_26_0_c31_20201216_0712_S01_1.jpg,2020/12/16,,4032,2268,80,0,,0,1,5,26,0,"[{'xtl': 1152, 'ytl': 2, 'xbr': 1516, 'ybr': 3212}]"
2254,V006_80_0_00_01_05_26_0_c32_20201217_0002_S01_3.jpg,2020/12/17,,4032,3024,80,0,,0,1,5,26,0,"[{'xtl': 1422, 'ytl': 771, 'xbr': 1992, 'ybr': 4032}]"
2255,V006_80_0_00_01_05_26_0_c32_20201216_0051_S01_1.jpg,2020/12/16,,4032,3024,80,0,,0,1,5,26,0,"[{'xtl': 823, 'ytl': 0, 'xbr': 1663, 'ybr': 2052}]"
2256,V006_80_0_00_01_05_25_0_c06_20201030_0057_S01_1.jpg,2020/10/30,,3024,3024,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 553, 'xbr': 3015, 'ybr': 3023}]"
2257,V006_80_0_00_01_03_25_0_c06_20201026_0533_S01_1.jpg,2020/10/26,,3024,3024,80,0,,0,1,3,25,0,"[{'xtl': 197, 'ytl': 449, 'xbr': 2378, 'ybr': 2878}]"
2258,V006_80_0_00_01_03_25_0_c01_20201028_0099_S01_1.jpg,2020/10/28,,2268,4032,80,0,,0,1,3,25,0,"[{'xtl': 671, 'ytl': 218, 'xbr': 3290, 'ybr': 1901}]"
2259,V006_80_0_00_01_03_25_0_c06_20201026_0526_S01_1.jpg,2020/10/26,,3024,3024,80,0,,0,1,3,25,0,"[{'xtl': 124, 'ytl': 576, 'xbr': 2846, 'ybr': 2551}]"
2260,V006_80_0_00_01_05_25_0_c06_20201030_0042_S01_1.jpg,2020/10/30,,3024,3024,80,0,,0,1,5,25,0,"[{'xtl': 10, 'ytl': 0, 'xbr': 3024, 'ybr': 2593}]"
2261,V006_80_0_00_01_05_26_0_c32_20201216_0044_S01_1.jpg,2020/12/16,,4032,3024,80,0,,0,1,5,26,0,"[{'xtl': 1395, 'ytl': 15, 'xbr': 3024, 'ybr': 2510}]"
2262,V006_80_0_00_01_05_25_0_c13_20201020_0213_S01_1.jpg,2020/10/20,,3024,4032,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 670, 'xbr': 4032, 'ybr': 1703}]"
2263,V006_80_0_00_01_04_25_0_c42_20201030_0024_S01_1.jpg,2020/10/30,,2448,3264,80,0,,0,1,4,25,0,"[{'xtl': 0, 'ytl': 408, 'xbr': 3264, 'ybr': 2000}]"
2264,V006_80_0_00_01_04_25_0_c42_20201030_0031_S01_1.jpg,2020/10/30,,2448,3264,80,0,,0,1,4,25,0,"[{'xtl': 0, 'ytl': 468, 'xbr': 3264, 'ybr': 1658}]"
2265,V006_80_0_00_01_05_25_0_c13_20201020_0206_S01_1.jpg,2020/10/20,,3024,4032,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 991, 'xbr': 4032, 'ybr': 2383}]"
2266,V006_80_0_00_01_04_26_0_c31_20201215_0531_S01_1.jpg,2020/12/15,,4032,2268,80,0,,0,1,4,26,0,"[{'xtl': 1394, 'ytl': 0, 'xbr': 1625, 'ybr': 768}]"
2267,V006_80_0_00_01_04_26_0_c31_20201215_0524_S01_1.jpg,2020/12/15,,4032,2268,80,0,,0,1,4,26,0,"[{'xtl': 1628, 'ytl': 503, 'xbr': 2122, 'ybr': 1006}]"
2268,V006_80_0_00_01_04_25_0_c06_20201028_0138_S01_1.jpg,2020/10/28,,3024,3024,80,0,,0,1,4,25,0,"[{'xtl': 1084, 'ytl': 10, 'xbr': 1826, 'ybr': 3024}]"
2269,V006_80_0_00_01_04_26_0_b07_20201110_20201110_1148460001_S01_2.jpg,2020/11/10,,3264,1836,80,0,,0,1,4,26,0,"[{'xtl': 834, 'ytl': 1748, 'xbr': 1134, 'ybr': 2296}]"
2270,V006_80_0_00_01_03_25_0_c32_20201028_0049_S01_1.jpg,2020/10/28,,3024,4032,80,0,,0,1,3,25,0,"[{'xtl': 1271, 'ytl': 644, 'xbr': 3031, 'ybr': 2184}]"
2271,V006_80_0_00_01_04_26_0_b06_20201123_0129_S01_1.jpg,2020/11/23,,4640,2196,80,0,,0,1,4,26,0,"[{'xtl': 966, 'ytl': 1813, 'xbr': 1402, 'ybr': 3063}]"
2272,V006_80_0_00_01_04_26_0_c17_20201127_0010_S01_1.jpg,2020/11/27,,4000,3000,80,0,,0,1,4,26,0,"[{'xtl': 1150, 'ytl': 0, 'xbr': 1790, 'ybr': 4000}]"
2273,V006_80_0_00_01_04_26_0_c17_20201127_0005_S01_1.jpg,2020/11/27,,4000,3000,80,0,,0,1,4,26,0,"[{'xtl': 990, 'ytl': 0, 'xbr': 1670, 'ybr': 4000}]"
2274,V006_80_0_00_01_03_25_0_c14_20201103_0008_S01_1.jpg,2020/11/03,,960,720,80,0,,0,1,3,25,0,"[{'xtl': 56, 'ytl': 155, 'xbr': 607, 'ybr': 897}]"
2275,V006_80_0_00_01_04_25_0_c06_20201020_0158_S01_1.jpg,2020/10/20,,3024,3024,80,0,,0,1,4,25,0,"[{'xtl': 573, 'ytl': 0, 'xbr': 2323, 'ybr': 3024}]"
2276,V006_80_0_00_01_04_26_0_c17_20201117_0048_S01_1.jpg,2020/11/17,,4000,3000,80,0,,0,1,4,26,0,"[{'xtl': 1150, 'ytl': 0, 'xbr': 1712, 'ybr': 4000}]"
2277,V006_80_0_00_01_04_26_0_b07_20201201_0060_S01_1.jpg,2020/12/01,,1836,3264,80,0,,0,1,4,26,0,"[{'xtl': 1083, 'ytl': 0, 'xbr': 1215, 'ybr': 1286}]"
2278,V006_80_0_00_01_04_26_0_c17_20201207_0017_S01_1.jpg,2020/12/07,,4000,3000,80,0,,0,1,4,26,0,"[{'xtl': 1138, 'ytl': 0, 'xbr': 1600, 'ybr': 3988}]"
2279,V006_80_0_00_01_04_26_0_b07_20201201_0075_S01_1.jpg,2020/12/01,,1836,3264,80,0,,0,1,4,26,0,"[{'xtl': 1640, 'ytl': 0, 'xbr': 2165, 'ybr': 923}]"
2280,V006_80_0_00_01_05_25_0_c13_20201029_0042_S01_1.jpg,2020/10/29,,3024,4032,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 456, 'xbr': 4032, 'ybr': 2768}]"
2281,V006_80_0_00_01_05_25_0_c13_20201029_0057_S01_1.jpg,2020/10/29,,3024,4032,80,0,,0,1,5,25,0,"[{'xtl': 1037, 'ytl': 1531, 'xbr': 4032, 'ybr': 2671}]"
2282,V006_80_0_00_01_05_25_0_c13_20201026_0212_S01_1.jpg,2020/10/26,,3024,4032,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 632, 'xbr': 4022, 'ybr': 2518}]"
2283,V006_80_0_00_01_05_25_0_c13_20201026_0207_S01_1.jpg,2020/10/26,,3024,4032,80,0,,0,1,5,25,0,"[{'xtl': 11, 'ytl': 904, 'xbr': 3921, 'ybr': 2684}]"
2284,V006_80_0_00_01_04_26_0_b06_20201125_0128_S01_1.jpg,2020/11/25,,4640,2196,80,0,,0,1,4,26,0,"[{'xtl': 840, 'ytl': 1982, 'xbr': 1368, 'ybr': 3002}]"
2285,V006_80_0_00_01_05_25_0_c12_20201030_0008_S01_1.JPG,2020/10/30,,3024,4032,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 60, 'xbr': 4032, 'ybr': 2641}]"
2286,V006_80_0_00_01_04_25_0_c14_20201027_0015_S01_1.jpg,2020/10/27,,960,720,80,0,,0,1,4,25,0,"[{'xtl': 238, 'ytl': 0, 'xbr': 508, 'ybr': 731}]"
2287,V006_80_0_00_01_04_25_0_b06_20201012_0012_S01_1.jpg,2020/10/12,,2196,4640,80,0,,0,1,4,25,0,"[{'xtl': 2096, 'ytl': 788, 'xbr': 3403, 'ybr': 1101}]"
2288,V006_80_0_00_01_05_26_0_c31_20201216_0313_S01_1.jpg,2020/12/16,,4032,2268,80,0,,0,1,5,26,0,"[{'xtl': 943, 'ytl': 1076, 'xbr': 1543, 'ybr': 3625}]"
2289,V006_80_0_00_01_03_25_0_c06_20201028_0552_S01_1.jpg,2020/10/28,,3024,3024,80,0,,0,1,3,25,0,"[{'xtl': 310, 'ytl': 750, 'xbr': 2602, 'ybr': 2382}]"
2290,V006_80_0_00_01_03_25_0_c06_20201028_0547_S01_1.jpg,2020/10/28,,3024,3024,80,0,,0,1,3,25,0,"[{'xtl': 691, 'ytl': 152, 'xbr': 2228, 'ybr': 2514}]"
2291,V006_80_0_00_01_04_25_0_b06_20201012_0007_S01_1.jpg,2020/10/12,,2196,4640,80,0,,0,1,4,25,0,"[{'xtl': 1653, 'ytl': 878, 'xbr': 4636, 'ybr': 1304}]"
2292,V006_80_0_00_01_05_26_0_c31_20201216_0306_S01_1.jpg,2020/12/16,,4032,2268,80,0,,0,1,5,26,0,"[{'xtl': 772, 'ytl': 1, 'xbr': 1632, 'ybr': 4032}]"
2293,V006_80_0_00_01_04_26_0_c17_20201111_0049_S01_1.jpg,2020/11/11,,4000,3000,80,0,,0,1,4,26,0,"[{'xtl': 1254, 'ytl': 0, 'xbr': 1829, 'ybr': 4000}]"
2294,V006_80_0_00_01_05_25_0_c06_20201028_0299_S01_1.jpg,2020/10/28,,3024,3024,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 562, 'xbr': 3022, 'ybr': 3018}]"
2295,V006_80_0_00_01_05_25_0_c14_20201109_0004_S01_1.jpg,2020/11/09,,960,720,80,0,,0,1,5,25,0,"[{'xtl': 175, 'ytl': 2, 'xbr': 711, 'ybr': 744}]"
2296,v006_80_0_00_01_04_26_0_b07_20201215_0334_S01_1.jpg,2020/12/15,,4608,2592,80,0,,0,1,4,26,0,"[{'xtl': 638, 'ytl': 836, 'xbr': 1554, 'ybr': 3089}]"
2297,v006_80_0_00_01_04_26_0_b07_20201215_0321_S01_1.jpg,2020/12/15,,2592,4608,80,0,,0,1,4,26,0,"[{'xtl': 2507, 'ytl': 990, 'xbr': 3147, 'ybr': 2172}]"
2298,V006_80_0_00_01_04_25_0_c06_20201026_0159_S01_1.jpg,2020/10/26,,3024,3024,80,0,,0,1,4,25,0,"[{'xtl': 0, 'ytl': 660, 'xbr': 3024, 'ybr': 3024}]"
2299,V006_80_0_00_01_04_26_0_b07_20201217_0092_S01_1.jpg,2020/12/17,,2592,4608,80,0,,0,1,4,26,0,"[{'xtl': 940, 'ytl': 34, 'xbr': 2333, 'ybr': 2122}]"
2300,V006_80_0_00_01_04_26_0_b07_20201217_0087_S01_1.jpg,2020/12/17,,2592,4608,80,0,,0,1,4,26,0,"[{'xtl': 2731, 'ytl': 495, 'xbr': 3391, 'ybr': 1425}]"
2301,V006_80_0_00_01_03_25_0_c06_20201029_0377_S01_1.jpg,2020/10/29,,3024,3024,80,0,,0,1,3,25,0,"[{'xtl': 508, 'ytl': 775, 'xbr': 2617, 'ybr': 2278}]"
2302,V006_80_0_00_01_04_25_0_c01_20201026_0093_S01_1.jpg,2020/10/26,,2268,4032,80,0,,0,1,4,25,0,"[{'xtl': 0, 'ytl': 460, 'xbr': 4027, 'ybr': 1844}]"
2303,V006_80_0_00_01_04_25_0_c01_20201026_0086_S01_1.jpg,2020/10/26,,2268,4032,80,0,,0,1,4,25,0,"[{'xtl': 1630, 'ytl': 256, 'xbr': 2558, 'ybr': 2268}]"
2304,V006_80_0_00_01_03_25_0_c06_20201026_0127_S01_1.jpg,2020/10/26,,3024,3024,80,0,,0,1,3,25,0,"[{'xtl': 418, 'ytl': 640, 'xbr': 2628, 'ybr': 2260}]"
2305,V006_80_0_00_01_04_26_0_b06_20201118_0093_S01_1.jpg,2020/11/18,,4640,2196,80,0,,0,1,4,26,0,"[{'xtl': 1943, 'ytl': 71, 'xbr': 2196, 'ybr': 939}]"
2306,V006_80_0_00_01_04_26_0_b06_20201203_0373_S01_1.jpg,2020/12/03,,4640,2196,80,0,,0,1,4,26,0,"[{'xtl': 771, 'ytl': 1895, 'xbr': 1675, 'ybr': 2990}]"
2307,V006_80_0_00_01_03_25_0_c12_20201022_0082_S01_1.JPG,2020/10/22,,3024,4032,80,0,,0,1,3,25,0,"[{'xtl': 1013, 'ytl': 772, 'xbr': 2859, 'ybr': 2541}]"
2308,V006_80_0_00_01_04_26_0_b06_20201118_0086_S01_1.jpg,2020/11/18,,4640,2196,80,0,,0,1,4,26,0,"[{'xtl': 140, 'ytl': 442, 'xbr': 1460, 'ybr': 4130}]"
2309,V006_80_0_00_01_05_26_0_c32_20201217_0028_S01_1.jpg,2020/12/17,,4032,3024,80,0,,0,1,5,26,0,"[{'xtl': 877, 'ytl': 1038, 'xbr': 2043, 'ybr': 4012}]"
2310,v006_80_0_00_01_04_26_0_b07_20201215_0169_S01_1.jpg,2020/12/15,,2592,4608,80,0,,0,1,4,26,0,"[{'xtl': 2489, 'ytl': 1181, 'xbr': 2843, 'ybr': 1423}]"
2311,V006_80_0_00_01_04_25_0_c16_20201106_IMG_43040002_S01_1.JPG,2020/11/06,,3024,4032,80,0,,0,1,4,25,0,"[{'xtl': 0, 'ytl': 1400, 'xbr': 4031, 'ybr': 2088}]"
2312,V006_80_0_00_01_05_25_0_b06_20201016_0001_S01_1.jpg,2020/10/16,,2196,4640,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 773, 'xbr': 2237, 'ybr': 1211}]"
2313,V006_80_0_00_01_04_26_0_c31_20201201_0264_S01_1.jpg,2020/12/01,,4032,3024,80,0,,0,1,4,26,0,"[{'xtl': 1411, 'ytl': 0, 'xbr': 1847, 'ybr': 4032}]"
2314,V006_80_0_00_01_03_25_0_c13_20201022_0037_S01_1.jpg,2020/10/22,,3024,4032,80,0,,0,1,3,25,0,"[{'xtl': 237, 'ytl': 133, 'xbr': 3818, 'ybr': 2427}]"
2315,V006_80_0_00_01_05_25_0_c42_20201026_0377_S01_1.jpg,2020/10/26,,2448,3264,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 0, 'xbr': 3264, 'ybr': 2324}]"
2316,V006_80_0_00_01_05_25_0_c42_20201026_0362_S01_1.jpg,2020/10/26,,2448,3264,80,0,,0,1,5,25,0,"[{'xtl': 1866, 'ytl': 771, 'xbr': 3264, 'ybr': 1904}]"
2317,V006_80_0_00_01_03_25_0_c13_20201022_0022_S01_1.jpg,2020/10/22,,3024,4032,80,0,,0,1,3,25,0,"[{'xtl': 376, 'ytl': 132, 'xbr': 3818, 'ybr': 2678}]"
2318,V006_80_0_00_01_04_26_0_c14_20201124_0016_S01_1.jpg,2020/11/24,,4032,3024,80,0,,0,1,4,26,0,"[{'xtl': 0, 'ytl': 376, 'xbr': 1494, 'ybr': 2838}]"
2319,V006_80_0_00_01_05_25_0_c06_20201026_0263_S01_1.jpg,2020/10/26,,3024,3024,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 0, 'xbr': 2474, 'ybr': 2100}]"
2320,V006_80_0_00_01_05_25_0_c06_20201026_0276_S01_1.jpg,2020/10/26,,3024,3024,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 970, 'xbr': 2427, 'ybr': 3024}]"
2321,V006_80_0_00_01_05_25_0_c13_20201020_0288_S01_1.jpg,2020/10/20,,3024,4032,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 896, 'xbr': 3264, 'ybr': 2120}]"
2322,V006_80_0_00_01_03_25_0_c01_20201028_0017_S01_1.jpg,2020/10/28,,2268,4032,80,0,,0,1,3,25,0,"[{'xtl': 1524, 'ytl': 381, 'xbr': 3407, 'ybr': 2189}]"
2323,V006_80_0_00_01_03_25_0_c01_20201028_0002_S01_1.jpg,2020/10/28,,2268,4032,80,0,,0,1,3,25,0,"[{'xtl': 1512, 'ytl': 407, 'xbr': 3419, 'ybr': 1985}]"
2324,V006_80_0_00_01_04_25_0_c14_20201030_0010_S01_1.jpg,2020/10/30,,960,720,80,0,,0,1,4,25,0,"[{'xtl': 269, 'ytl': 0, 'xbr': 389, 'ybr': 862}]"
2325,V006_80_0_00_01_05_25_0_c06_20201029_0033_S01_1.jpg,2020/10/29,,3024,3024,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 1075, 'xbr': 2436, 'ybr': 3024}]"
2326,V006_80_0_00_01_04_25_0_b06_20201005_0002_S01_1.jpg,2020/10/05,,1212,2560,80,0,,0,1,4,25,0,"[{'xtl': 0, 'ytl': 445, 'xbr': 2560, 'ybr': 738}]"
2327,V006_80_0_00_01_04_25_0_c14_20201030_0005_S01_1.jpg,2020/10/30,,960,720,80,0,,0,1,4,25,0,"[{'xtl': 380, 'ytl': 0, 'xbr': 521, 'ybr': 690}]"
2328,V006_80_0_00_01_05_26_0_c31_20201215_0042_S01_1.jpg,2020/12/15,,4032,2268,80,0,,0,1,5,26,0,"[{'xtl': 0, 'ytl': 859, 'xbr': 1133, 'ybr': 2620}]"
2329,V006_80_0_00_01_04_26_0_c14_20201202_0010_S01_1.jpg,2020/12/02,,4032,1816,80,0,,0,1,4,26,0,"[{'xtl': 1230, 'ytl': 0, 'xbr': 1443, 'ybr': 3356}]"
2330,V006_80_0_00_01_04_26_0_c14_20201202_0005_S01_1.jpg,2020/12/02,,4032,1816,80,0,,0,1,4,26,0,"[{'xtl': 0, 'ytl': 501, 'xbr': 1032, 'ybr': 1682}]"
2331,V006_80_0_00_01_03_25_0_c42_20201026_0033_S01_1.jpg,2020/10/26,,2448,3264,80,0,,0,1,3,25,0,"[{'xtl': 545, 'ytl': 410, 'xbr': 3025, 'ybr': 2334}]"
2332,V006_80_0_00_01_03_25_0_c42_20201026_0026_S01_1.jpg,2020/10/26,,2448,3264,80,0,,0,1,3,25,0,"[{'xtl': 133, 'ytl': 200, 'xbr': 2473, 'ybr': 2032}]"
2333,V006_80_0_00_01_04_25_0_c13_20201026_0128_S01_1.jpg,2020/10/26,,3024,4032,80,0,,0,1,4,25,0,"[{'xtl': 0, 'ytl': 652, 'xbr': 4032, 'ybr': 1952}]"
2334,V006_80_0_00_01_03_25_0_c06_20201028_0395_S01_1.jpg,2020/10/28,,3024,3024,80,0,,0,1,3,25,0,"[{'xtl': 378, 'ytl': 765, 'xbr': 2165, 'ybr': 2337}]"
2335,V006_80_0_00_01_03_25_0_c13_20201026_0156_S01_1.jpg,2020/10/26,,3024,4032,80,0,,0,1,3,25,0,"[{'xtl': 631, 'ytl': 21, 'xbr': 3794, 'ybr': 2684}]"
2336,V006_80_0_00_01_04_25_0_c42_20201026_0058_S01_1.jpg,2020/10/26,,3024,4032,80,0,,0,1,4,25,0,"[{'xtl': 0, 'ytl': 708, 'xbr': 4032, 'ybr': 1564}]"
2337,V006_80_0_00_01_03_25_0_c13_20201026_0143_S01_1.jpg,2020/10/26,,3024,4032,80,0,,0,1,3,25,0,"[{'xtl': 1213, 'ytl': 56, 'xbr': 3525, 'ybr': 2441}]"
2338,V006_80_0_00_01_04_26_0_c32_20201217_0307_S01_1.jpg,2020/12/17,,4032,3024,80,0,,0,1,4,26,0,"[{'xtl': 1293, 'ytl': 1944, 'xbr': 1595, 'ybr': 2497}]"
2339,V006_80_0_00_01_04_26_0_c32_20201217_0312_S01_1.jpg,2020/12/17,,4032,3024,80,0,,0,1,4,26,0,"[{'xtl': 1100, 'ytl': 2026, 'xbr': 2174, 'ybr': 2786}]"
2340,V006_80_0_00_01_04_26_0_c32_20201215_0904_S01_1.jpg,2020/12/15,,4032,3024,80,0,,0,1,4,26,0,"[{'xtl': 1439, 'ytl': 1719, 'xbr': 2152, 'ybr': 2624}]"
2341,V006_80_0_00_01_04_26_0_c32_20201215_0911_S01_1.jpg,2020/12/15,,4032,3024,80,0,,0,1,4,26,0,"[{'xtl': 1379, 'ytl': 1565, 'xbr': 1945, 'ybr': 3272}]"
2342,V006_80_0_00_01_04_25_0_c01_20201020_0009_S01_1.jpg,2020/10/20,,2268,4032,80,0,,0,1,4,25,0,"[{'xtl': 12, 'ytl': 238, 'xbr': 4012, 'ybr': 1578}]"
2343,V006_80_0_00_01_05_26_0_c31_20201216_0789_S01_1.jpg,2020/12/16,,4032,2268,80,0,,0,1,5,26,0,"[{'xtl': 835, 'ytl': 0, 'xbr': 1295, 'ybr': 4032}]"
2344,V006_80_0_00_01_04_25_0_c13_20201029_0125_S01_1.jpg,2020/10/29,,3024,4032,80,0,,0,1,4,25,0,"[{'xtl': 0, 'ytl': 1140, 'xbr': 4032, 'ybr': 2061}]"
2345,V006_80_0_00_01_04_25_0_c13_20201029_0130_S01_1.jpg,2020/10/29,,3024,4032,80,0,,0,1,4,25,0,"[{'xtl': 0, 'ytl': 1056, 'xbr': 4032, 'ybr': 1958}]"
2346,V006_80_0_00_01_04_26_0_b07_20201217_0036_S01_2.jpg,2020/12/17,,2592,4608,80,0,,0,1,4,26,0,"[{'xtl': 1226, 'ytl': 538, 'xbr': 1998, 'ybr': 1506}]"
2347,V006_80_0_00_01_03_25_0_c06_20201022_0046_S01_1.jpg,2020/10/22,,3024,3024,80,0,,0,1,3,25,0,"[{'xtl': 532, 'ytl': 766, 'xbr': 2184, 'ybr': 2390}]"
2348,V006_80_0_00_01_04_26_0_c32_20201203_0053_S01_1.jpg,2020/12/03,,4032,3024,80,0,,0,1,4,26,0,"[{'xtl': 1094, 'ytl': 1258, 'xbr': 1948, 'ybr': 2685}]"
2349,V006_80_0_00_01_05_25_0_c32_20201021_0149_S01_1.jpg,2020/10/21,,3024,4032,80,0,,0,1,5,25,0,"[{'xtl': 3023, 'ytl': 2502, 'xbr': 4028, 'ybr': 3020}]"
2350,V006_80_0_00_01_04_26_0_c32_20201203_0046_S01_1.jpg,2020/12/03,,4032,3024,80,0,,0,1,4,26,0,"[{'xtl': 1333, 'ytl': 1840, 'xbr': 2266, 'ybr': 3726}]"
2351,V006_80_0_00_01_03_25_0_c06_20201022_0053_S01_1.jpg,2020/10/22,,3024,3024,80,0,,0,1,3,25,0,"[{'xtl': 456, 'ytl': 578, 'xbr': 2472, 'ybr': 2722}]"
2352,V006_80_0_00_01_04_26_0_b06_20201118_0022_S01_2.jpg,2020/11/18,,4640,2196,80,0,,0,1,4,26,0,"[{'xtl': 6, 'ytl': 424, 'xbr': 1372, 'ybr': 4618}]"
2353,V006_80_0_00_01_05_26_0_c15_20201217_0029_S01_1.jpg,2020/12/17,,4032,1816,80,0,,0,1,5,26,0,"[{'xtl': 429, 'ytl': 0, 'xbr': 1579, 'ybr': 3174}]"
2354,V006_80_0_00_01_05_25_0_b07_20201028_0003_S01_1.jpg,2020/10/28,,3456,4608,80,0,,0,1,5,25,0,"[{'xtl': 682, 'ytl': 0, 'xbr': 4608, 'ybr': 2049}]"
2355,V006_80_0_00_01_05_25_0_b07_20201028_0016_S01_1.jpg,2020/10/28,,1836,3264,80,0,,0,1,5,25,0,"[{'xtl': 0, 'ytl': 1009, 'xbr': 3264, 'ybr': 1836}]"
2356,V006_80_0_00_01_04_26_0_b06_20201118_0008_S01_1.jpg,2020/11/18,,4640,2196,80,0,,0,1,4,26,0,"[{'xtl': 268, 'ytl': 836, 'xbr': 2164, 'ybr': 3498}]"
2357,V006_80_0_00_01_04_26_0_c31_20201203_0311_S01_1.jpg,2020/12/03,,4032,3024,80,0,,0,1,4,26,0,"[{'xtl': 2065, 'ytl': 51, 'xbr': 2786, 'ybr': 248}]"
2358,V006_80_0_00_01_05_25_0_c13_20201029_0284_S01_1.jpg,2020/10/29,,3024,4032,80,0,,0,1,5,25,0,"[{'xtl': 1347, 'ytl': 1274, 'xbr': 3821, 'ybr': 2041}]"
2359,V006_80_0_00_01_04_26_0_c31_20201203_0304_S01_1.jpg,2020/12/03,,4032,3024,80,0,,0,1,4,26,0,"[{'xtl': 10, 'ytl': 1939, 'xbr': 1053, 'ybr': 2493}]"
2360,V006_80_0_00_01_05_26_0_c31_20201216_1124_S01_1.jpg,2020/12/16,,4032,2268,80,0,,0,1,5,26,0,"[{'xtl': 364, 'ytl': 0, 'xbr': 810, 'ybr': 3739}]"
2361,V006_80_0_00_01_05_26_0_c32_20201215_0148_S01_1.jpg,2020/12/15,,4032,3024,80,0,,0,1,5,26,0,"[{'xtl': 532, 'ytl': 872, 'xbr': 2561, 'ybr': 4032}]"
2362,V006_80_0_00_01_04_26_0_b07_20201217_0009_S01_1.jpg,2020/12/17,,2592,4608,80,0,,0,1,4,26,0,"[{'xtl': 2177, 'ytl': 975, 'xbr': 2631, 'ybr': 2013}]"
2363,V006_80_0_00_01_05_26_0_c31_20201216_1131_S01_1.jpg,2020/12/16,,4032,2268,80,0,,0,1,5,26,0,"[{'xtl': 992, 'ytl': 291, 'xbr': 1612, 'ybr': 3413}]"
2364,V006_80_0_00_01_04_26_0_b06_20201201_0206_S01_1.jpg,2020/12/01,,2196,4640,80,0,,0,1,4,26,0,"[{'xtl': 513, 'ytl': 311, 'xbr': 3210, 'ybr': 1163}]"
2365,V006_80_0_00_01_03_25_0_c13_20201028_0137_S01_1.jpg,2020/10/28,,3024,4032,80,0,,0,1,3,25,0,"[{'xtl': 231, 'ytl': 153, 'xbr': 3999, 'ybr': 2659}]"
