,image,date,worker,height,width,task,type,region,disease,crop,area,grow,risk,points
1322,V006_80_1_04_02_03_23_3_4299e_20201106_7.png,2020/11/06,,3024,4032,80,,8,4,2,3,23,3,"[{'xtl': 1360, 'ytl': 412, 'xbr': 3924, 'ybr': 2988}]"
1323,V006_80_1_05_02_04_22_2_5790y_20201020_10.jpg,2020/10/20,,3024,4032,80,,7,5,2,5,22,2,"[{'xtl': 1500, 'ytl': 1273, 'xbr': 2404, 'ybr': 1631}]"
1324,V006_80_1_03_02_03_22_2_0093w_20201114_14.jpg,2020/11/14,,3024,4032,80,,6,3,2,3,22,2,"[{'xtl': 506, 'ytl': 596, 'xbr': 3996, 'ybr': 2506}]"
1325,V006_80_1_04_02_03_23_3_4299w_20201106_11.png,2020/11/06,,2206,1654,80,,8,4,2,3,23,3,"[{'xtl': 256, 'ytl': 1076, 'xbr': 1444, 'ybr': 1656}]"
1326,V006_80_1_05_02_04_22_2_2643y_20201010_17.jpg,2020/10/10,,3024,4032,80,,3,5,2,4,22,2,"[{'xtl': 24, 'ytl': 180, 'xbr': 4032, 'ybr': 2340}]"
1327,V006_80_1_06_02_03_23_3_5390y_20201105_7.jpg,2020/11/05,,1440,2560,80,,2,6,2,3,23,3,"[{'xtl': 205, 'ytl': 149, 'xbr': 1811, 'ybr': 1407}]"
1328,V006_80_1_06_02_03_21_2_5390y_20201016_136.jpg,2020/10/16,,2448,3264,80,,2,6,2,3,21,2,"[{'xtl': 713, 'ytl': 779, 'xbr': 2874, 'ybr': 1566}]"
1329,V006_80_1_05_02_04_22_2_1905y_20201008_11.JPG,2020/10/08,,4640,6960,80,,3,5,2,4,22,2,"[{'xtl': 3146, 'ytl': 40, 'xbr': 4293, 'ybr': 1600}]"
1330,V006_80_1_04_02_05_22_3_2581b_20201114_64.JPG,2020/11/14,,2592,4608,80,,9,4,2,5,22,3,"[{'xtl': 608, 'ytl': 596, 'xbr': 4392, 'ybr': 2084}]"
1331,V006_80_1_04_02_03_23_3_0548r_20201121_72.jpg,2020/11/21,,2206,1654,80,,9,4,2,3,23,3,"[{'xtl': 377, 'ytl': 505, 'xbr': 1007, 'ybr': 1920}]"
1332,V006_80_1_06_02_03_23_3_0529y_20200925_32.jpg,2020/09/25,,2448,3264,80,,2,6,2,3,23,3,"[{'xtl': 577, 'ytl': 566, 'xbr': 2587, 'ybr': 2026}]"
1333,V006_80_1_06_02_03_23_2_4147y_20200923_44.jpg,2020/09/23,,3024,4032,80,,2,6,2,3,23,2,"[{'xtl': 520, 'ytl': 728, 'xbr': 4032, 'ybr': 2800}]"
1334,V006_80_1_05_02_04_22_2_5790y_20201013_13.jpg,2020/10/13,,3024,4032,80,,7,5,2,5,22,2,"[{'xtl': 1202, 'ytl': 1356, 'xbr': 4027, 'ybr': 1948}]"
1335,V006_80_1_06_02_03_22_2_3694y_20201016_131.jpg,2020/10/16,,2448,3264,80,,2,6,2,3,22,2,"[{'xtl': 504, 'ytl': 620, 'xbr': 3072, 'ybr': 1957}]"
1336,V006_80_1_04_02_03_23_3_4299q_20201020_13.png,2020/10/20,,2992,2992,80,,8,4,2,3,23,3,"[{'xtl': 884, 'ytl': 1612, 'xbr': 1440, 'ybr': 2412}]"
1337,V006_80_1_06_02_03_23_2_3463y_20201028_222.jpg,2020/10/28,,3024,4032,80,,2,6,2,3,23,2,"[{'xtl': 948, 'ytl': 680, 'xbr': 3324, 'ybr': 2328}]"
1338,V006_80_1_07_02_01_23_2_6319b_20201010_34.jpg,2020/10/10,,3024,3024,80,,6,7,2,1,23,2,"[{'xtl': 1056, 'ytl': 928, 'xbr': 2984, 'ybr': 2924}]"
1339,V006_80_1_03_02_03_22_2_5850t_20200925_07.jpg,2020/09/25,,3024,4032,80,,7,3,2,3,22,2,"[{'xtl': 112, 'ytl': 400, 'xbr': 4032, 'ybr': 2548}]"
1340,V006_80_1_04_02_03_23_3_2370b_20201117_1.jpg,2020/11/17,,3024,3024,80,,8,4,2,3,23,3,"[{'xtl': 1035, 'ytl': 979, 'xbr': 2701, 'ybr': 1865}]"
1341,V006_80_1_05_02_04_22_2_3372y_20201112_9.JPG,2020/11/12,,3024,4032,80,,6,5,2,5,22,2,"[{'xtl': 318, 'ytl': 230, 'xbr': 3698, 'ybr': 2742}]"
1342,V006_80_1_03_02_03_22_2_5850t_20201103_3.JPG,2020/11/03,,2592,3888,80,,7,3,2,3,22,2,"[{'xtl': 1847, 'ytl': 259, 'xbr': 2927, 'ybr': 2286}]"
1343,V006_80_1_04_02_03_23_3_0548r_20201121_73.jpg,2020/11/21,,2208,1656,80,,9,4,2,3,23,3,"[{'xtl': 496, 'ytl': 877, 'xbr': 1311, 'ybr': 1632}]"
1344,V006_80_1_06_02_03_23_3_3463y_20200916_2.jpg,2020/09/16,,2448,3264,80,,2,6,2,3,23,3,"[{'xtl': 442, 'ytl': 368, 'xbr': 3253, 'ybr': 1809}]"
1345,V006_80_1_05_02_04_22_2_5790y_20201013_12.jpg,2020/10/13,,3024,4032,80,,7,5,2,5,22,2,"[{'xtl': 67, 'ytl': 1683, 'xbr': 1580, 'ybr': 2496}]"
1346,V006_80_1_07_02_01_23_2_6319b_20201010_35.jpg,2020/10/10,,3096,4128,80,,4,7,2,1,23,2,"[{'xtl': 1416, 'ytl': 200, 'xbr': 3864, 'ybr': 2760}]"
1347,V006_80_1_03_02_03_22_2_5850t_20200925_06.jpg,2020/09/25,,3024,4032,80,,7,3,2,3,22,2,"[{'xtl': 808, 'ytl': 884, 'xbr': 3496, 'ybr': 2748}]"
1348,V006_80_1_04_02_03_23_3_4299q_20201020_12.png,2020/10/20,,2992,2992,80,,6,4,2,3,23,3,"[{'xtl': 0, 'ytl': 1676, 'xbr': 780, 'ybr': 2952}]"
1349,V006_80_1_04_02_03_23_3_9177r_20201012_5.jpg,2020/10/12,,3024,3024,80,,8,4,2,3,23,3,"[{'xtl': 828, 'ytl': 1277, 'xbr': 2094, 'ybr': 2096}]"
1350,V006_80_1_07_02_01_23_2_5722b_20200918_47.jpg,2020/09/18,,3096,4128,80,,4,7,2,1,23,2,"[{'xtl': 1930, 'ytl': 1008, 'xbr': 3377, 'ybr': 2428}]"
1351,V006_80_1_06_02_03_23_3_7762y_20201006_71.jpg,2020/10/06,,2448,3264,80,,2,6,2,3,23,3,"[{'xtl': 578, 'ytl': 735, 'xbr': 3026, 'ybr': 1849}]"
1352,V006_80_1_03_02_03_22_2_0093w_20200916_31.JPG,2020/09/16,,3096,4128,80,,7,3,2,3,22,2,"[{'xtl': 1414, 'ytl': 625, 'xbr': 3467, 'ybr': 2632}]"
1353,V006_80_1_03_02_03_22_2_0103t_20201015_7.JPG,2020/10/15,,3024,4032,80,,7,3,2,3,22,2,"[{'xtl': 766, 'ytl': 661, 'xbr': 3576, 'ybr': 2341}]"
1354,V006_80_1_03_02_03_22_2_8500y_20201019_102.jpg,2020/10/19,,4240,4240,80,,7,3,2,3,22,2,"[{'xtl': 1010, 'ytl': 1585, 'xbr': 2090, 'ybr': 2705}]"
1355,V006_80_1_07_02_01_23_2_4498w_20201013_82.JPG,2020/10/13,,3096,4128,80,,,7,2,,23,2,"[{'xtl': 875, 'ytl': 364, 'xbr': 3119, 'ybr': 2940}]"
1356,V006_80_1_07_02_01_23_2_5722b_20200918_46.jpg,2020/09/18,,3096,4128,80,,3,7,2,1,23,2,"[{'xtl': 1496, 'ytl': 760, 'xbr': 3584, 'ybr': 2676}]"
1357,V006_80_1_03_02_03_22_2_0093w_20200916_30.JPG,2020/09/16,,3096,4128,80,,7,3,2,3,22,2,"[{'xtl': 1450, 'ytl': 907, 'xbr': 4120, 'ybr': 2704}]"
1358,V006_80_1_03_02_03_22_2_0103t_20201015_6.JPG,2020/10/15,,3024,4032,80,,7,3,2,3,22,2,"[{'xtl': 1196, 'ytl': 711, 'xbr': 3376, 'ybr': 1971}]"
1359,V006_80_1_07_02_01_23_2_4498w_20201013_83.JPG,2020/10/13,,3096,4128,80,,,7,2,,23,2,"[{'xtl': 1503, 'ytl': 484, 'xbr': 3683, 'ybr': 2876}]"
1360,V006_80_1_03_02_03_22_2_8500y_20201019_103.jpg,2020/10/19,,4240,4240,80,,7,3,2,3,22,2,"[{'xtl': 810, 'ytl': 935, 'xbr': 3620, 'ybr': 3235}]"
1361,V006_80_1_05_02_04_22_2_3372y_20201128_2.jpg,2020/11/28,,3024,4032,80,,4,5,2,5,22,2,"[{'xtl': 157, 'ytl': 157, 'xbr': 3651, 'ybr': 2610}]"
1362,V006_80_1_07_02_01_23_2_4498w_20201005_16.JPG,2020/10/05,,3096,4128,80,,,7,2,,23,2,"[{'xtl': 1900, 'ytl': 976, 'xbr': 3536, 'ybr': 2544}]"
1363,V006_80_1_07_02_01_23_2_5722b_20201024_25.JPG,2020/10/24,,3648,5472,80,,3,7,2,1,23,2,"[{'xtl': 1531, 'ytl': 641, 'xbr': 4536, 'ybr': 3441}]"
1364,V006_80_1_05_02_04_22_2_5790y_20201124_1.JPG,2020/11/24,,3024,4032,80,,7,5,2,5,22,2,"[{'xtl': 1191, 'ytl': 1663, 'xbr': 1982, 'ybr': 2166}]"
1365,V006_80_1_06_02_03_23_3_5390y_20200928_62.jpg,2020/09/28,,2448,3264,80,,2,6,2,3,23,3,"[{'xtl': 718, 'ytl': 677, 'xbr': 2682, 'ybr': 1747}]"
1366,V006_80_1_03_02_03_22_2_0093w_20200925_33.JPG,2020/09/25,,4240,4240,80,,4,3,2,3,22,2,"[{'xtl': 575, 'ytl': 1180, 'xbr': 3300, 'ybr': 3095}]"
1367,V006_80_1_07_02_01_23_2_4498w_20201101_10.JPG,2020/11/01,,3096,4128,80,,5,7,2,1,23,2,"[{'xtl': 1552, 'ytl': 712, 'xbr': 3176, 'ybr': 2268}]"
1368,V006_80_1_07_02_01_23_2_6319b_20200916_16.jpg,2020/09/16,,3096,4128,80,,7,7,2,1,23,2,"[{'xtl': 2220, 'ytl': 724, 'xbr': 3852, 'ybr': 2384}]"
1369,V006_80_1_03_02_03_22_2_7288w_20201122_02.jpg,2020/11/22,,3024,4032,80,,7,3,2,3,22,2,"[{'xtl': 607, 'ytl': 567, 'xbr': 4032, 'ybr': 2732}]"
1370,V006_80_1_03_02_03_22_2_7288w_20200923_15.JPG,2020/09/23,,3096,4128,80,,6,3,2,3,22,2,"[{'xtl': 1904, 'ytl': 593, 'xbr': 4019, 'ybr': 2893}]"
1371,V006_80_1_07_02_01_23_2_5722b_20200921_34.jpg,2020/09/21,,3096,4128,80,,4,7,2,1,23,2,"[{'xtl': 1190, 'ytl': 908, 'xbr': 3044, 'ybr': 2414}]"
1372,V006_80_1_07_02_01_23_2_5722b_20201024_24.jpg,2020/10/24,,3096,4128,80,,5,7,2,1,23,2,"[{'xtl': 1706, 'ytl': 578, 'xbr': 3206, 'ybr': 2114}]"
1373,V006_80_1_03_02_03_22_2_8500y_20201027_20.JPG,2020/10/27,,4640,6960,80,,7,3,2,3,22,2,"[{'xtl': 2850, 'ytl': 1595, 'xbr': 4600, 'ybr': 3245}]"
1374,V006_80_1_07_02_01_23_2_4498w_20201005_17.JPG,2020/10/05,,3096,4128,80,,,7,2,,23,2,"[{'xtl': 1580, 'ytl': 1128, 'xbr': 3208, 'ybr': 2724}]"
1375,V006_80_1_05_02_04_22_2_5790y_20201105_7.JPG,2020/11/05,,3024,4032,80,,7,5,2,5,22,2,"[{'xtl': 1616, 'ytl': 1740, 'xbr': 2170, 'ybr': 2203}]"
1376,V006_80_1_07_02_01_23_2_5722b_20200921_35.jpg,2020/09/21,,3096,4128,80,,6,7,2,1,23,2,"[{'xtl': 877, 'ytl': 328, 'xbr': 3344, 'ybr': 2601}]"
1377,V006_80_1_06_02_03_22_2_7762y_20201015_120.jpg,2020/10/15,,2448,3264,80,,2,6,2,3,22,2,"[{'xtl': 677, 'ytl': 572, 'xbr': 3054, 'ybr': 1889}]"
1378,V006_80_1_07_02_01_23_2_3254y_20201031_7.JPG,2020/10/31,,2592,3888,80,,4,7,2,1,23,2,"[{'xtl': 987, 'ytl': 362, 'xbr': 2780, 'ybr': 1962}]"
1379,V006_80_1_04_02_04_22_3_2581b_20201114_16.JPG,2020/11/14,,2592,4608,80,,9,4,2,10,22,3,"[{'xtl': 740, 'ytl': 64, 'xbr': 3508, 'ybr': 1920}]"
1380,V006_80_1_06_02_03_22_2_4147y_20201026_206.jpg,2020/10/26,,2448,3264,80,,2,6,2,3,22,2,"[{'xtl': 350, 'ytl': 512, 'xbr': 2767, 'ybr': 1969}]"
1381,V006_80_1_07_02_01_23_2_4498w_20201101_11.JPG,2020/11/01,,3096,4128,80,,5,7,2,1,23,2,"[{'xtl': 1208, 'ytl': 808, 'xbr': 3228, 'ybr': 2752}]"
1382,V006_80_1_07_02_01_23_2_6319b_20200916_17.jpg,2020/09/16,,3096,4128,80,,7,7,2,1,23,2,"[{'xtl': 1648, 'ytl': 884, 'xbr': 3116, 'ybr': 2280}]"
1383,V006_80_1_03_02_03_22_2_0093w_20200925_32.JPG,2020/09/25,,4240,4240,80,,4,3,2,3,22,2,"[{'xtl': 845, 'ytl': 595, 'xbr': 2660, 'ybr': 3640}]"
1384,V006_80_1_07_02_01_23_2_1655w_20200925_41.JPG,2020/09/25,,3096,4128,80,,5,7,2,1,23,2,"[{'xtl': 1045, 'ytl': 333, 'xbr': 3243, 'ybr': 2577}]"
1385,V006_80_1_04_02_03_23_3_2181r_20201127_69.jpg,2020/11/27,,2208,1656,80,,8,4,2,3,23,3,"[{'xtl': 36, 'ytl': 0, 'xbr': 1620, 'ybr': 2202}]"
1386,V006_80_1_07_02_01_23_2_4498w_20201021_106.JPG,2020/10/21,,3096,4128,80,,6,7,2,1,23,2,"[{'xtl': 1180, 'ytl': 116, 'xbr': 3344, 'ybr': 2532}]"
1387,V006_80_1_03_02_03_22_2_0103t_20201120_08.jpg,2020/11/20,,3024,4032,80,,3,3,2,3,22,2,"[{'xtl': 0, 'ytl': 472, 'xbr': 4032, 'ybr': 2876}]"
1388,V006_80_1_04_02_03_23_2_2034y_20201022_3.png,2020/10/22,,2208,1656,80,,8,4,2,3,23,2,"[{'xtl': 509, 'ytl': 715, 'xbr': 761, 'ybr': 930}]"
1389,V006_80_1_05_02_04_22_2_2643y_20201008_40.JPG,2020/10/08,,3024,4032,80,,3,5,2,4,22,2,"[{'xtl': 42, 'ytl': 32, 'xbr': 4032, 'ybr': 2882}]"
1390,V006_80_1_05_02_04_22_2_3880y_20201106_8.JPG,2020/11/06,,4640,6960,80,,3,5,2,5,22,2,"[{'xtl': 173, 'ytl': 1800, 'xbr': 5620, 'ybr': 2940}]"
1391,V009_80_1_06_02_03_23_2_5009y_20201130_10.jpg,2020/11/30,,2448,3264,80,,2,6,2,3,23,2,"[{'xtl': 677, 'ytl': 506, 'xbr': 2892, 'ybr': 2076}]"
1392,V006_80_1_04_02_03_23_3_2493r_20201031_3.jpg,2020/10/31,,2208,1656,80,,8,4,2,3,23,3,"[{'xtl': 245, 'ytl': 563, 'xbr': 1656, 'ybr': 2208}]"
1393,V006_80_1_07_02_01_23_2_4498w_20201023_6.JPG,2020/10/23,,3096,4128,80,,5,7,2,1,23,2,"[{'xtl': 1280, 'ytl': 344, 'xbr': 3288, 'ybr': 2468}]"
1394,V006_80_1_07_02_01_23_2_4498w_20200922_11.JPG,2020/09/22,,3096,4128,80,,,7,2,,23,2,"[{'xtl': 1244, 'ytl': 512, 'xbr': 3764, 'ybr': 3028}]"
1395,V006_80_1_04_02_03_23_3_2181r_20201129_71.jpg,2020/11/29,,2206,1654,80,,8,4,2,3,23,3,"[{'xtl': 241, 'ytl': 219, 'xbr': 1052, 'ybr': 2002}]"
1396,V006_80_1_06_02_03_23_2_7762y_20201016_134.jpg,2020/10/16,,3024,4032,80,,2,6,2,3,23,2,"[{'xtl': 472, 'ytl': 704, 'xbr': 3876, 'ybr': 2508}]"
1397,V006_80_1_04_02_03_23_3_8481y_20201030_8.png,2020/10/30,,2206,1654,80,,8,4,2,3,23,3,"[{'xtl': 129, 'ytl': 68, 'xbr': 1541, 'ybr': 1928}]"
1398,V006_80_1_06_02_03_23_1_4147y_20201105_8.jpg,2020/11/05,,2448,3264,80,,2,6,2,3,23,1,"[{'xtl': 790, 'ytl': 832, 'xbr': 1923, 'ybr': 1452}]"
1399,V006_80_1_05_02_04_22_2_3880y_20201106_9.JPG,2020/11/06,,4640,6960,80,,3,5,2,4,22,2,"[{'xtl': 1466, 'ytl': 880, 'xbr': 5593, 'ybr': 3620}]"
1400,V006_80_1_04_02_03_23_2_2034y_20201022_2.png,2020/10/22,,2208,1656,80,,8,4,2,3,23,2,"[{'xtl': 984, 'ytl': 995, 'xbr': 1237, 'ybr': 1416}]"
1401,V006_80_1_05_02_04_22_2_2643y_20201008_41.JPG,2020/10/08,,3024,4032,80,,4,5,2,4,22,2,"[{'xtl': 20, 'ytl': 644, 'xbr': 4028, 'ybr': 2904}]"
1402,V006_80_1_06_02_03_23_2_5009y_20201014_41.jpg,2020/10/14,,3024,4032,80,,2,6,2,3,23,2,"[{'xtl': 736, 'ytl': 495, 'xbr': 3526, 'ybr': 2575}]"
1403,V006_80_1_04_02_03_22_3_2493r_20200917_9.jpg,2020/09/17,,2208,1656,80,,8,4,2,3,23,3,"[{'xtl': 217, 'ytl': 823, 'xbr': 1343, 'ybr': 2169}]"
1404,V006_80_1_03_02_03_22_2_0103t_20201013_64.JPG,2020/10/13,,3024,4032,80,,7,3,2,3,22,2,"[{'xtl': 1256, 'ytl': 1068, 'xbr': 4032, 'ybr': 2824}]"
1405,V006_80_1_04_02_04_23_3_2581b_20201031_3.jpg,2020/10/31,,2268,4032,80,,8,4,2,3,23,3,"[{'xtl': 1956, 'ytl': 787, 'xbr': 2637, 'ybr': 1310}]"
1406,V006_80_1_05_02_04_22_2_3880y_20201009_5.jpg,2020/10/09,,3024,4032,80,,4,5,2,5,22,2,"[{'xtl': 259, 'ytl': 1003, 'xbr': 4002, 'ybr': 2424}]"
1407,V006_80_1_06_02_03_23_3_4147y_20201023_195.jpg,2020/10/23,,1440,2560,80,,2,6,2,3,23,3,"[{'xtl': 138, 'ytl': 147, 'xbr': 2007, 'ybr': 1365}]"
1408,V006_80_1_03_02_03_22_2_0103t_20201013_65.JPG,2020/10/13,,3024,4032,80,,7,3,2,3,22,2,"[{'xtl': 841, 'ytl': 141, 'xbr': 3526, 'ybr': 2061}]"
1409,V006_80_1_05_02_04_22_2_3880y_20201015_35.jpg,2020/10/15,,3024,4032,80,,4,5,2,4,22,2,"[{'xtl': 594, 'ytl': 1233, 'xbr': 3577, 'ybr': 2079}]"
1410,V006_80_1_07_02_01_23_2_1655w_20201115_12.JPG,2020/11/15,,460,498,80,,6,7,2,1,23,2,"[{'xtl': 12, 'ytl': 34, 'xbr': 447, 'ybr': 408}]"
1411,V006_80_1_06_02_03_23_2_0529y_20200925_35.jpg,2020/09/25,,2448,3264,80,,2,6,2,9,23,2,"[{'xtl': 192, 'ytl': 496, 'xbr': 3247, 'ybr': 2241}]"
1412,V006_80_1_06_02_03_23_3_0529y_20201012_55.jpg,2020/10/12,,1440,2560,80,,2,6,2,3,23,3,"[{'xtl': 700, 'ytl': 141, 'xbr': 2283, 'ybr': 1301}]"
1413,V006_80_1_04_02_04_22_3_2493r_20200925_5.jpg,2020/09/25,,2206,1654,80,,8,4,2,10,23,3,"[{'xtl': 0, 'ytl': 275, 'xbr': 878, 'ybr': 1468}]"
1414,V006_80_1_05_02_04_22_2_3372y_20200916_58.JPG,2020/09/16,,3024,4032,80,,4,5,2,5,22,2,"[{'xtl': 119, 'ytl': 328, 'xbr': 3959, 'ybr': 3020}]"
1415,V006_80_1_03_02_03_22_2_8500y_20201030_6.JPG,2020/10/30,,4640,6960,80,,7,3,2,3,22,2,"[{'xtl': 1610, 'ytl': 1045, 'xbr': 2660, 'ybr': 1665}]"
1416,V006_80_1_03_02_03_22_2_7288w_20201009_38.JPG,2020/10/09,,3024,3024,80,,3,3,2,3,22,2,"[{'xtl': 769, 'ytl': 752, 'xbr': 2281, 'ybr': 1996}]"
1417,V006_80_1_05_02_04_22_2_3372y_20201013_49.JPG,2020/10/13,,3024,4032,80,,6,5,2,5,22,2,"[{'xtl': 276, 'ytl': 132, 'xbr': 3568, 'ybr': 2936}]"
1418,V006_80_1_05_02_04_22_2_1905y_20200916_64.jpg,2020/09/16,,3024,4032,80,,3,5,2,5,22,2,"[{'xtl': 360, 'ytl': 672, 'xbr': 2828, 'ybr': 2316}]"
1419,V006_80_1_05_02_04_22_2_2643y_20200924_43.JPG,2020/09/24,,3024,3024,80,,5,5,2,4,22,2,"[{'xtl': 324, 'ytl': 336, 'xbr': 3024, 'ybr': 2036}]"
1420,V006_80_1_06_02_03_21_2_3694y_20201015_118.jpg,2020/10/15,,2448,3264,80,,2,6,2,3,21,2,"[{'xtl': 735, 'ytl': 864, 'xbr': 2377, 'ybr': 1627}]"
1421,V006_80_1_04_02_04_23_3_4142r_20200916_31.jpg,2020/09/16,,1960,4032,80,,8,4,2,3,22,3,"[{'xtl': 1247, 'ytl': 845, 'xbr': 1915, 'ybr': 1357}]"
1422,V006_80_1_05_02_04_22_2_1905y_20201023_5.JPG,2020/10/23,,4640,6960,80,,4,5,2,4,22,2,"[{'xtl': 60, 'ytl': 1825, 'xbr': 4001, 'ybr': 3278}]"
1423,V006_80_1_07_02_01_23_2_5722b_20201015_4.JPG,2020/10/15,,3648,5472,80,,4,7,2,1,23,2,"[{'xtl': 851, 'ytl': 514, 'xbr': 4206, 'ybr': 3464}]"
1424,V006_80_1_07_02_01_23_2_5722b_20201021_38.JPG,2020/10/21,,3648,5472,80,,6,7,2,1,23,2,"[{'xtl': 1068, 'ytl': 166, 'xbr': 4308, 'ybr': 2931}]"
1425,V006_80_1_06_02_03_21_2_4147y_20201019_146.jpg,2020/10/19,,2448,3264,80,,2,6,2,3,21,2,"[{'xtl': 937, 'ytl': 249, 'xbr': 2113, 'ybr': 2015}]"
1426,V006_80_1_03_02_03_22_2_8500y_20201030_7.JPG,2020/10/30,,4640,6960,80,,7,3,2,3,22,2,"[{'xtl': 3390, 'ytl': 1845, 'xbr': 4070, 'ybr': 2805}]"
1427,V006_80_1_05_02_04_22_2_3372y_20200916_59.JPG,2020/09/16,,3024,4032,80,,4,5,2,5,22,2,"[{'xtl': 247, 'ytl': 124, 'xbr': 3851, 'ybr': 2636}]"
1428,V006_80_1_07_02_01_23_2_5722b_20201021_39.JPG,2020/10/21,,3648,5472,80,,6,7,2,1,23,2,"[{'xtl': 1663, 'ytl': 776, 'xbr': 3868, 'ybr': 3081}]"
1429,V006_80_1_05_02_04_22_2_1905y_20201023_4.JPG,2020/10/23,,4640,6960,80,,4,5,2,4,22,2,"[{'xtl': 2133, 'ytl': 1833, 'xbr': 5579, 'ybr': 2599}]"
1430,V006_80_1_07_02_01_23_2_1655w_20200924_34.JPG,2020/09/24,,3096,4128,80,,5,7,2,1,23,2,"[{'xtl': 495, 'ytl': 229, 'xbr': 3182, 'ybr': 2870}]"
1431,V006_80_1_03_02_03_22_2_7288w_20201007_20.JPG,2020/10/07,,3096,4128,80,,6,3,2,3,22,2,"[{'xtl': 1449, 'ytl': 0, 'xbr': 3834, 'ybr': 1388}]"
1432,V006_80_1_05_02_04_22_2_1905y_20200916_65.jpg,2020/09/16,,3024,4032,80,,3,5,2,5,22,2,"[{'xtl': 144, 'ytl': 988, 'xbr': 2964, 'ybr': 1972}]"
1433,V006_80_1_03_02_03_22_2_7288w_20201009_39.JPG,2020/10/09,,3024,3024,80,,3,3,2,3,22,2,"[{'xtl': 0, 'ytl': 0, 'xbr': 1032, 'ybr': 720}]"
1434,V006_80_1_06_02_03_23_2_0529y_20201120_4.jpg,2020/11/20,,2448,3264,80,,2,6,2,3,23,2,"[{'xtl': 22, 'ytl': 661, 'xbr': 2872, 'ybr': 2448}]"
1435,V006_80_1_07_02_01_23_2_4832y_20201116_14.JPG,2020/11/16,,2592,3888,80,,,7,2,,23,2,"[{'xtl': 1060, 'ytl': 338, 'xbr': 2702, 'ybr': 2100}]"
1436,V006_80_1_04_02_03_23_3_8481y_20201113_9.png,2020/11/13,,2208,1656,80,,8,4,2,3,23,3,"[{'xtl': 381, 'ytl': 207, 'xbr': 1441, 'ybr': 2013}]"
1437,V006_80_1_04_02_04_23_3_4299b_20201111_4.png,2020/11/11,,2992,2992,80,,8,4,2,4,23,3,"[{'xtl': 617, 'ytl': 615, 'xbr': 787, 'ybr': 1043}]"
1438,V006_80_1_07_02_01_23_2_4498w_20200916_48.JPG,2020/09/16,,3096,4128,80,,,7,2,,23,2,"[{'xtl': 1180, 'ytl': 368, 'xbr': 3100, 'ybr': 2236}]"
1439,V006_80_1_07_02_01_23_2_1655w_20200917_37.JPG,2020/09/17,,3096,4128,80,,4,7,2,1,23,2,"[{'xtl': 1192, 'ytl': 532, 'xbr': 3772, 'ybr': 2748}]"
1440,V006_80_1_04_02_03_23_3_2034y_20201103_1.png,2020/11/03,,2208,1656,80,,8,4,2,3,23,3,"[{'xtl': 96, 'ytl': 692, 'xbr': 959, 'ybr': 1179}]"
1441,V006_80_1_06_02_03_23_2_4147y_20201014_101.jpg,2020/10/14,,1440,2560,80,,2,6,2,3,23,2,"[{'xtl': 221, 'ytl': 72, 'xbr': 2089, 'ybr': 1212}]"
1442,V006_80_1_06_02_03_22_2_4147y_20201030_241.jpg,2020/10/30,,3024,4032,80,,2,6,2,3,22,2,"[{'xtl': 290, 'ytl': 778, 'xbr': 3710, 'ybr': 2574}]"
1443,V006_80_1_05_02_04_22_2_2643y_20200917_41.JPG,2020/09/17,,3024,4032,80,,4,5,2,4,22,2,"[{'xtl': 468, 'ytl': 408, 'xbr': 4024, 'ybr': 2384}]"
1444,V006_80_1_07_02_01_23_2_4498w_20200918_51.JPG,2020/09/18,,4240,4240,80,,,7,2,,23,2,"[{'xtl': 370, 'ytl': 1840, 'xbr': 1035, 'ybr': 2485}]"
1445,V006_80_1_06_02_03_21_2_7762y_20200916_9.jpg,2020/09/16,,2448,3264,80,,2,6,2,3,21,2,"[{'xtl': 1614, 'ytl': 258, 'xbr': 2220, 'ybr': 1932}]"
1446,V006_80_1_04_02_04_22_3_2581b_20201114_166.JPG,2020/11/14,,2592,4608,80,,9,4,2,10,22,3,"[{'xtl': 470, 'ytl': 146, 'xbr': 4270, 'ybr': 2406}]"
1447,V006_80_1_05_02_04_22_2_2643y_20201012_51.JPG,2020/10/12,,3024,4032,80,,3,5,2,4,22,2,"[{'xtl': 111, 'ytl': 798, 'xbr': 4011, 'ybr': 2278}]"
1448,V006_80_1_06_02_03_23_2_4147y_20201118_2.jpg,2020/11/18,,3024,4032,80,,2,6,2,3,23,2,"[{'xtl': 16, 'ytl': 668, 'xbr': 3552, 'ybr': 2556}]"
1449,V006_80_1_04_02_03_23_3_2034y_20201122_7.png,2020/11/22,,2206,1654,80,,8,4,2,3,23,3,"[{'xtl': 475, 'ytl': 1197, 'xbr': 807, 'ybr': 1765}]"
1450,V006_80_1_03_02_03_22_2_0093w_20200917_45.JPG,2020/09/17,,3024,4032,80,,7,3,2,3,22,2,"[{'xtl': 1248, 'ytl': 984, 'xbr': 2432, 'ybr': 1872}]"
1451,V006_80_1_07_02_01_23_2_1655w_20200917_36.JPG,2020/09/17,,3096,4128,80,,3,7,2,1,23,2,"[{'xtl': 1260, 'ytl': 252, 'xbr': 3488, 'ybr': 2496}]"
1452,V006_80_1_04_02_03_23_3_2181r_20201117_59.jpg,2020/11/17,,2208,1656,80,,8,4,2,3,23,1,"[{'xtl': 896, 'ytl': 440, 'xbr': 1435, 'ybr': 1033}]"
